latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.051,-102.096,300.4,2.3,1.5,2018-11-10,1935,A,21,6.0NRT,281.1,11.8,D
33.652,-96.035,313.6,1,1,2018-11-10,1935,A,74,6.0NRT,286.3,13.7,D
33.65,-96.045,300.4,1,1,2018-11-10,1935,A,36,6.0NRT,286.6,5.1,D
34.44,-94.914,346.7,1,1,2018-11-10,1935,A,95,6.0NRT,286.5,62.2,D
34.438,-94.925,361.9,1,1,2018-11-10,1935,A,100,6.0NRT,290,100.5,D
34.437,-94.937,327.4,1,1,2018-11-10,1935,A,85,6.0NRT,285.1,29.8,D
34.205,-97.367,313.2,1,1,2018-11-10,1935,A,73,6.0NRT,286.9,13.3,D
36.218,-91.157,302.3,1.7,1.3,2018-11-10,1935,A,52,6.0NRT,279.5,16.6,D
35.673,-97.179,305.1,1,1,2018-11-10,1935,A,61,6.0NRT,284.9,7.8,D
35.958,-101.823,303.9,1.4,1.2,2018-11-10,1935,A,57,6.0NRT,289.9,8.2,D
42.581,-124.34,305.2,1,1,2018-11-10,2120,A,61,6.0NRT,290.7,8.1,D
42.623,-124.307,327.4,1,1,2018-11-10,2120,A,85,6.0NRT,287.4,27.4,D
42.621,-124.318,357.7,1,1,2018-11-10,2120,A,99,6.0NRT,290.3,82.3,D
42.936,-123.353,300.7,1,1,2018-11-10,2120,A,41,6.0NRT,282.7,6.2,D
42.84,-124.404,311.1,1,1,2018-11-10,2120,A,70,6.0NRT,284.6,11.7,D
42.848,-124.406,323.2,1,1,2018-11-10,2120,A,82,6.0NRT,283.6,23.3,D
43.395,-124.091,307.5,1,1,2018-11-10,2120,A,65,6.0NRT,283.6,10.4,D
46.772,-123.839,310.9,1,1,2018-11-10,2120,A,71,6.0NRT,281.9,13.6,D
46.781,-123.842,300.9,1,1,2018-11-10,2120,A,43,6.0NRT,281.1,6.8,D
47.103,-124.054,301.2,1,1,2018-11-10,2120,A,45,6.0NRT,282.3,7.3,D
49.552,-119.245,306.3,1.6,1.2,2018-11-10,2120,A,0,6.0NRT,268.6,23.1,D
49.075,-124.636,323,1,1,2018-11-10,2120,A,71,6.0NRT,276.3,25.8,D
49.797,-119.289,314.1,1.6,1.2,2018-11-10,2120,A,60,6.0NRT,271.7,35.6,D
49.856,-123.142,312,1.1,1.1,2018-11-10,2120,A,72,6.0NRT,276.3,17.5,D
30.616,-115.431,316.3,1.5,1.2,2018-11-10,2115,A,60,6.0NRT,304,12.6,D
34.072,-118.707,328.5,1.1,1.1,2018-11-10,2115,A,75,6.0NRT,292.7,25.9,D
34.071,-118.719,377.8,1.1,1.1,2018-11-10,2115,A,100,6.0NRT,302.9,163.3,D
34.082,-118.708,345.7,1.1,1.1,2018-11-10,2115,A,93,6.0NRT,294.3,57.2,D
34.08,-118.721,402.7,1.1,1.1,2018-11-10,2115,A,100,6.0NRT,310,310,D
34.119,-118.715,315.6,1.1,1.1,2018-11-10,2115,A,69,6.0NRT,301.4,9,D
34.089,-118.952,343.2,1.1,1,2018-11-10,2115,A,92,6.0NRT,309.3,44.4,D
34.104,-118.908,354.2,1.1,1,2018-11-10,2115,A,97,6.0NRT,299.7,73.3,D
34.103,-118.919,418.1,1.1,1,2018-11-10,2115,A,100,6.0NRT,334.1,423.8,D
34.102,-118.931,382.3,1.1,1,2018-11-10,2115,A,100,6.0NRT,320.4,174.6,D
34.1,-118.942,374.4,1.1,1,2018-11-10,2115,A,100,6.0NRT,310.4,139.3,D
34.099,-118.954,372.6,1.1,1,2018-11-10,2115,A,100,6.0NRT,311.2,133.3,D
34.144,-118.671,312.1,1.1,1.1,2018-11-10,2115,A,49,6.0NRT,298.9,7.7,D
34.112,-118.921,392,1.1,1,2018-11-10,2115,A,100,6.0NRT,311.3,231.4,D
34.111,-118.933,425.7,1.1,1,2018-11-10,2115,A,100,6.0NRT,333.8,498.7,D
34.109,-118.945,350.4,1.1,1,2018-11-10,2115,A,96,6.0NRT,304.1,62.8,D
34.117,-118.928,403.5,1.1,1,2018-11-10,2115,A,75,6.0NRT,316.4,310.8,D
34.115,-118.94,378.4,1.1,1,2018-11-10,2115,A,75,6.0NRT,315.4,163.3,D
34.218,-118.653,315.8,1.1,1.1,2018-11-10,2115,A,58,6.0NRT,302.9,7.8,D
36.214,-118.568,320.4,1.2,1.1,2018-11-10,2115,A,78,6.0NRT,285.2,24.4,D
36.213,-118.581,338.6,1.2,1.1,2018-11-10,2115,A,90,6.0NRT,287,53.1,D
36.226,-118.633,318.7,1.2,1.1,2018-11-10,2115,A,59,6.0NRT,287.5,21.2,D
36.396,-118.744,308.6,1.2,1.1,2018-11-10,2115,A,61,6.0NRT,283.6,13.3,D
38.451,-112.071,318.2,3.1,1.7,2018-11-10,2115,A,78,6.0NRT,284.1,89.3,D
38.449,-112.104,308.9,3.1,1.7,2018-11-10,2115,A,65,6.0NRT,285,48.8,D
38.452,-112.079,324.4,3.1,1.7,2018-11-10,2115,A,83,6.0NRT,284.5,120.5,D
39.682,-121.53,308.4,1,1,2018-11-10,2115,A,0,6.0NRT,287.9,8,D
39.702,-121.449,347.9,1,1,2018-11-10,2115,A,95,6.0NRT,288.6,59.1,D
39.688,-121.555,305.2,1,1,2018-11-10,2115,A,0,6.0NRT,288.1,5.9,D
39.747,-121.46,323.1,1,1,2018-11-10,2115,A,54,6.0NRT,289.6,20,D
39.723,-121.636,307.9,1,1,2018-11-10,2115,A,66,6.0NRT,289.7,7.9,D
39.784,-121.669,321,1,1,2018-11-10,2115,A,71,6.0NRT,291.2,16.7,D
39.782,-121.681,312.7,1,1,2018-11-10,2115,A,62,6.0NRT,293.1,9.6,D
39.78,-121.692,312.9,1,1,2018-11-10,2115,A,43,6.0NRT,296.1,8.9,D
39.824,-121.435,344.5,1,1,2018-11-10,2115,A,94,6.0NRT,292.5,52.1,D
39.821,-121.459,346.4,1,1,2018-11-10,2115,A,94,6.0NRT,291.1,54,D
39.793,-121.671,339.7,1,1,2018-11-10,2115,A,83,6.0NRT,293,40.5,D
39.791,-121.683,343.7,1,1,2018-11-10,2115,A,93,6.0NRT,297.8,48,D
39.789,-121.694,385.2,1,1,2018-11-10,2115,A,100,6.0NRT,301.4,177.9,D
39.788,-121.706,338.7,1,1,2018-11-10,2115,A,91,6.0NRT,296.5,39.9,D
39.833,-121.437,315.8,1,1,2018-11-10,2115,A,52,6.0NRT,285.9,13.5,D
39.831,-121.449,319.4,1,1,2018-11-10,2115,A,34,6.0NRT,285.5,15.4,D
39.83,-121.461,339.2,1,1,2018-11-10,2115,A,91,6.0NRT,288,41,D
39.806,-121.638,314.3,1,1,2018-11-10,2115,A,39,6.0NRT,289.6,11.7,D
39.836,-121.487,319.1,1,1,2018-11-10,2115,A,40,6.0NRT,290.6,15.5,D
39.845,-121.489,343.6,1,1,2018-11-10,2115,A,88,6.0NRT,290.3,49.3,D
39.832,-121.583,317.7,1,1,2018-11-10,2115,A,73,6.0NRT,290.2,16.2,D
39.849,-121.52,331.8,1,1,2018-11-10,2115,A,88,6.0NRT,290.5,31.7,D
39.858,-121.521,317.2,1,1,2018-11-10,2115,A,47,6.0NRT,286.9,14.7,D
39.856,-121.533,333.7,1,1,2018-11-10,2115,A,82,6.0NRT,288.2,33.2,D
39.854,-121.545,327.2,1,1,2018-11-10,2115,A,66,6.0NRT,289.8,24.3,D
18.93,-70.351,300.5,1.7,1.3,2018-11-11,0320,T,25,6.0NRT,290.4,7.4,N
20.536,-76.278,304.3,1,1,2018-11-11,0320,T,59,6.0NRT,292.3,5.4,N
19.388,-92.05,305.5,3,1.6,2018-11-11,0500,T,31,6.0NRT,292.4,21.1,N
19.566,-92.223,306.1,2.9,1.6,2018-11-11,0500,T,41,6.0NRT,293.7,21.3,N
19.563,-92.251,309.3,2.9,1.6,2018-11-11,0500,T,66,6.0NRT,293.7,31.3,N
19.567,-92.23,311.2,2.9,1.6,2018-11-11,0500,T,74,6.0NRT,293.7,38.3,N
19.565,-92.258,305.3,2.9,1.6,2018-11-11,0500,T,26,6.0NRT,293.7,19.1,N
31.34,-101.797,338,1.1,1,2018-11-11,0500,T,100,6.0NRT,279.6,48.4,N
31.349,-101.799,342.3,1.1,1,2018-11-11,0500,T,100,6.0NRT,279,56,N
31.743,-101.798,304.4,1.1,1,2018-11-11,0500,T,60,6.0NRT,276.8,11.4,N
31.857,-101.768,301.6,1.1,1,2018-11-11,0500,T,43,6.0NRT,276.6,9.8,N
31.856,-101.779,316.6,1.1,1,2018-11-11,0500,T,93,6.0NRT,277,21.2,N
49.335,-119.179,301.8,2.1,1.4,2018-11-11,0505,T,43,6.0NRT,267.2,30.7,N
18.935,-70.346,317,1.7,1.3,2018-11-11,0605,A,94,6.0NRT,290.7,33.2,N
39.699,-121.454,349.7,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,286.6,242.4,N
39.713,-121.452,315.3,2.5,1.5,2018-11-11,0645,T,88,6.0NRT,283.1,57.8,N
39.726,-121.455,305.3,2.5,1.5,2018-11-11,0645,T,7,6.0NRT,283.6,31,N
39.707,-121.432,322.7,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,284,85.3,N
39.706,-121.461,340.6,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,286.2,176,N
39.788,-121.668,302.1,2.4,1.5,2018-11-11,0645,T,47,6.0NRT,283.4,26.8,N
39.786,-121.697,308.2,2.4,1.5,2018-11-11,0645,T,74,6.0NRT,283.7,41.9,N
39.803,-121.642,315.1,2.4,1.5,2018-11-11,0645,T,81,6.0NRT,284.9,54.8,N
39.801,-121.671,326.6,2.4,1.5,2018-11-11,0645,T,100,6.0NRT,284.6,95.7,N
39.799,-121.699,331.3,2.4,1.5,2018-11-11,0645,T,100,6.0NRT,284.1,118.6,N
39.833,-121.416,327.3,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,284.4,108.3,N
39.83,-121.451,327.1,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,282.6,106.9,N
39.795,-121.675,339.8,2.4,1.5,2018-11-11,0645,T,100,6.0NRT,286.9,163.6,N
39.794,-121.703,327.7,2.4,1.5,2018-11-11,0645,T,100,6.0NRT,284.8,102.4,N
39.825,-121.42,328.9,2.5,1.5,2018-11-11,0645,T,100,6.0NRT,285.1,117.7,N
39.811,-121.647,314.5,2.4,1.5,2018-11-11,0645,T,89,6.0NRT,284.1,57.6,N
39.839,-121.424,305.2,2.5,1.5,2018-11-11,0645,T,63,6.0NRT,282.4,37.1,N
39.837,-121.459,318.1,2.5,1.5,2018-11-11,0645,T,96,6.0NRT,280.6,72.1,N
39.849,-121.489,317.4,2.5,1.5,2018-11-11,0645,T,77,6.0NRT,281.4,65.9,N
39.861,-121.516,301.2,2.5,1.5,2018-11-11,0645,T,39,6.0NRT,282.8,27.5,N
39.859,-121.543,305.8,2.5,1.5,2018-11-11,0645,T,66,6.0NRT,284.4,36.5,N
42.842,-124.403,325.7,1.8,1.3,2018-11-11,0645,T,100,6.0NRT,282.1,65.2,N
42.849,-124.389,303.7,1.8,1.3,2018-11-11,0645,T,56,6.0NRT,281.3,22.8,N
42.848,-124.41,322.6,1.8,1.3,2018-11-11,0645,T,100,6.0NRT,282.3,58.6,N
19.57,-92.232,305.4,1.2,1.1,2018-11-11,0745,A,29,6.0NRT,289.5,6.3,N
19.399,-92.036,308.2,1.1,1.1,2018-11-11,0745,A,44,6.0NRT,294,7.6,N
19.247,-92.252,326.9,1.2,1.1,2018-11-11,0745,A,100,6.0NRT,289.7,29.3,N
19.245,-92.259,310,1.2,1.1,2018-11-11,0745,A,69,6.0NRT,291.1,10.9,N
19.244,-92.248,328.5,1.2,1.1,2018-11-11,0745,A,100,6.0NRT,288.9,32.9,N
39.857,-121.481,335.9,4,1.9,2018-11-11,0915,A,100,6.0NRT,281.1,299.6,N
39.851,-121.485,330.3,4,1.9,2018-11-11,0915,A,100,6.0NRT,280.6,242.2,N
39.849,-121.44,301.8,4,1.9,2018-11-11,0915,A,42,6.0NRT,278.7,56.7,N
39.832,-121.443,318.7,4,1.9,2018-11-11,0915,A,97,6.0NRT,280.2,143,N
39.83,-121.397,329.6,3.9,1.8,2018-11-11,0915,A,100,6.0NRT,283,233.5,N
39.806,-121.647,315.7,4.1,1.9,2018-11-11,0915,A,92,6.0NRT,284,134,N
39.829,-121.451,304.1,4,1.9,2018-11-11,0915,A,53,6.0NRT,278.7,64.6,N
39.827,-121.408,324.1,3.9,1.8,2018-11-11,0915,A,100,6.0NRT,282.6,187.3,N
39.804,-121.655,311.6,4.1,1.9,2018-11-11,0915,A,83,6.0NRT,283.8,108.4,N
39.695,-121.467,315.7,4,1.9,2018-11-11,0915,A,92,6.0NRT,284,123.5,N
39.691,-121.523,308.9,4,1.9,2018-11-11,0915,A,76,6.0NRT,282.8,84,N
39.689,-121.474,324,4,1.9,2018-11-11,0915,A,100,6.0NRT,285.1,182.5,N
31.343,-101.796,316.4,3,1.7,2018-11-11,0920,A,93,6.0NRT,276.1,97.3,N
32.408,-114.77,302.2,1.3,1.1,2018-11-11,0920,A,48,6.0NRT,281,12,N
32.398,-114.765,325.5,1.3,1.1,2018-11-11,0920,A,100,6.0NRT,280.6,38.3,N
42.852,-124.393,312.2,2.1,1.4,2018-11-11,1055,A,84,6.0NRT,281.9,42.7,N
42.85,-124.399,311.6,2.1,1.4,2018-11-11,1055,A,83,6.0NRT,282.3,41.5,N
39.86,-121.482,308.9,3.7,1.8,2018-11-11,1055,A,57,6.0NRT,279.5,76,N
39.832,-121.444,317.8,3.7,1.8,2018-11-11,1055,A,15,6.0NRT,279.4,110.4,N
39.821,-121.402,405.3,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,297.6,1927,N
39.813,-121.371,336.5,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,281,275.9,N
39.806,-121.409,415.8,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,288.5,2423.4,N
39.797,-121.374,342.2,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,280.3,334.1,N
39.86,-121.524,314.4,3.6,1.8,2018-11-11,1055,A,89,6.0NRT,282.5,107.4,N
39.851,-121.489,312.8,3.7,1.8,2018-11-11,1055,A,86,6.0NRT,280.2,95.9,N
39.84,-121.446,312.2,3.7,1.8,2018-11-11,1055,A,75,6.0NRT,278.9,90.8,N
39.828,-121.402,354.2,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,285.7,500.6,N
39.813,-121.409,433.8,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,297.9,3511.8,N
39.805,-121.376,370.4,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,286.2,812.8,N
39.813,-121.67,302.9,3.6,1.8,2018-11-11,1055,A,51,6.0NRT,280.6,51.1,N
39.802,-121.631,323.3,3.6,1.8,2018-11-11,1055,A,100,6.0NRT,284.1,154.9,N
39.752,-121.437,324.9,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,283.3,175,N
39.797,-121.676,324.3,3.6,1.8,2018-11-11,1055,A,100,6.0NRT,283.6,158.8,N
39.81,-121.635,327.1,3.6,1.8,2018-11-11,1055,A,100,6.0NRT,284,182.3,N
39.761,-121.441,322,3.7,1.8,2018-11-11,1055,A,100,6.0NRT,282.7,154.9,N
39.805,-121.681,316.7,3.6,1.8,2018-11-11,1055,A,94,6.0NRT,281.5,115.3,N
39.795,-121.64,313.1,3.6,1.8,2018-11-11,1055,A,86,6.0NRT,283.1,96.9,N
39.713,-121.454,301.2,3.7,1.8,2018-11-11,1055,A,38,6.0NRT,281.6,48.3,N
39.69,-121.469,305.2,3.7,1.8,2018-11-11,1055,A,63,6.0NRT,282.1,65.6,N
26.726,-80.648,311.2,3.4,1.7,2018-11-11,1530,T,44,6.0NRT,290.6,39.6,D
19.524,-70.869,317.9,1.1,1,2018-11-11,1530,T,33,6.0NRT,300.6,7,D
18.932,-70.359,318.7,1.2,1.1,2018-11-11,1530,T,74,6.0NRT,297.3,15.1,D
18.93,-70.348,327.1,1.2,1.1,2018-11-11,1530,T,83,6.0NRT,297.3,25.8,D
18.927,-70.355,327.9,1.2,1.1,2018-11-11,1530,T,83,6.0NRT,297.5,26.9,D
18.926,-70.344,311,1.2,1.1,2018-11-11,1530,T,63,6.0NRT,295.5,7.2,D
21.821,-98.248,309.3,1,1,2018-11-11,1710,T,57,6.0NRT,296.5,4.5,D
19.566,-92.239,314,1.7,1.3,2018-11-11,1710,T,60,6.0NRT,286.5,24.7,D
17.898,-92.49,310.5,1.7,1.3,2018-11-11,1710,T,59,6.0NRT,295.2,10.6,D
17.849,-93.127,311.5,1.6,1.2,2018-11-11,1710,T,44,6.0NRT,295.5,9.1,D
17.846,-93.112,322.1,1.6,1.2,2018-11-11,1710,T,77,6.0NRT,295.2,27.8,D
17.835,-93.115,313.3,1.6,1.2,2018-11-11,1710,T,31,6.0NRT,295.4,11.3,D
18.383,-97.345,315.8,1,1,2018-11-11,1710,T,68,6.0NRT,301.7,6.1,D
18.326,-97.268,318.9,1,1,2018-11-11,1710,T,69,6.0NRT,302.4,6.8,D
18.325,-97.259,318.2,1,1,2018-11-11,1710,T,62,6.0NRT,302.8,6.4,D
41.63,-87.135,302.8,1.3,1.1,2018-11-11,1705,T,47,6.0NRT,278,12.7,D
38.857,-94.03,314.4,1,1,2018-11-11,1705,T,75,6.0NRT,282.9,15.4,D
38.851,-94.038,301.5,1,1,2018-11-11,1705,T,47,6.0NRT,282.4,7,D
38.849,-94.026,309.9,1,1,2018-11-11,1705,T,69,6.0NRT,282.4,12.6,D
30.515,-86.829,319.4,2.4,1.5,2018-11-11,1705,T,79,6.0NRT,288.8,59.9,D
30.51,-86.806,310.2,2.4,1.5,2018-11-11,1705,T,70,6.0NRT,290.2,33,D
30.759,-100.794,306.9,1.8,1.3,2018-11-11,1705,T,64,6.0NRT,285.3,17.7,D
30.765,-100.799,302.4,1.8,1.3,2018-11-11,1705,T,52,6.0NRT,285.1,12.6,D
26.886,-101.455,314.1,1.8,1.3,2018-11-11,1705,T,74,6.0NRT,291.6,24.6,D
26.884,-101.437,305.2,1.8,1.3,2018-11-11,1705,T,59,6.0NRT,290,9.5,D
45.908,-121.261,307.2,1.6,1.2,2018-11-11,1840,T,65,6.0NRT,276.7,23,D
42.684,-111.586,300.2,1.3,1.1,2018-11-11,1840,T,29,6.0NRT,277.9,9.4,D
42.841,-124.408,308.6,2.2,1.4,2018-11-11,1840,T,67,6.0NRT,290.3,30.4,D
42.15,-124.301,302.2,2.1,1.4,2018-11-11,1840,T,51,6.0NRT,289.4,16.2,D
39.539,-118.566,309.6,1,1,2018-11-11,1845,T,69,6.0NRT,286.4,10.2,D
39.863,-121.556,321.6,1.4,1.2,2018-11-11,1845,T,70,6.0NRT,288.8,32.6,D
39.861,-121.54,331.7,1.4,1.2,2018-11-11,1845,T,88,6.0NRT,290.6,49.6,D
39.859,-121.524,348.9,1.4,1.2,2018-11-11,1845,T,95,6.0NRT,290.8,95.3,D
39.858,-121.507,321.4,1.4,1.2,2018-11-11,1845,T,81,6.0NRT,288.3,30.8,D
39.83,-121.446,341.6,1.4,1.2,2018-11-11,1845,T,74,6.0NRT,287.3,65.7,D
39.827,-121.418,374.8,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,293.5,199.9,D
39.825,-121.4,500,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,321.9,2510.7,D
39.823,-121.381,365.4,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,286.1,153.7,D
39.819,-121.348,306.8,1.4,1.2,2018-11-11,1845,T,47,6.0NRT,280.8,13.9,D
39.816,-121.419,358.7,1.4,1.2,2018-11-11,1845,T,87,6.0NRT,285.9,116.8,D
39.814,-121.401,443.2,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,297.4,971.7,D
39.812,-121.382,352.1,1.4,1.2,2018-11-11,1845,T,86,6.0NRT,284.2,97.7,D
39.797,-121.438,340,1.4,1.2,2018-11-11,1845,T,61,6.0NRT,287.9,59.5,D
39.794,-121.403,383.9,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,295.3,258.5,D
39.792,-121.387,335.9,1.4,1.2,2018-11-11,1845,T,57,6.0NRT,286,52.7,D
39.809,-121.652,340,1.4,1.2,2018-11-11,1845,T,92,6.0NRT,290.7,70,D
39.807,-121.634,341.3,1.4,1.2,2018-11-11,1845,T,92,6.0NRT,291.5,73.6,D
39.802,-121.685,377.5,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,295.6,235.6,D
39.8,-121.669,360.6,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,294.1,142.8,D
39.777,-121.412,334.8,1.4,1.2,2018-11-11,1845,T,87,6.0NRT,286.9,53.5,D
39.797,-121.693,345,1.4,1.2,2018-11-11,1845,T,94,6.0NRT,292,85.1,D
39.795,-121.676,384.5,1.4,1.2,2018-11-11,1845,T,100,6.0NRT,299,281.8,D
39.758,-121.433,329.9,1.4,1.2,2018-11-11,1845,T,37,6.0NRT,288.1,40.9,D
39.75,-121.452,315.6,1.4,1.2,2018-11-11,1845,T,35,6.0NRT,287.1,19.8,D
39.748,-121.435,315.6,1.4,1.2,2018-11-11,1845,T,36,6.0NRT,287.2,20.7,D
39.719,-121.46,337,1.4,1.2,2018-11-11,1845,T,90,6.0NRT,289.1,58.1,D
39.717,-121.445,326.8,1.4,1.2,2018-11-11,1845,T,70,6.0NRT,287,36.9,D
39.709,-121.461,315.5,1.4,1.2,2018-11-11,1845,T,43,6.0NRT,287.7,19.2,D
39.707,-121.444,328.1,1.4,1.2,2018-11-11,1845,T,85,6.0NRT,287.2,40.8,D
39.688,-121.465,333.2,1.4,1.2,2018-11-11,1845,T,73,6.0NRT,289.7,48.2,D
39.692,-121.47,327.7,1.4,1.2,2018-11-11,1845,T,61,6.0NRT,289.8,39.4,D
39.69,-121.453,312.4,1.4,1.2,2018-11-11,1845,T,35,6.0NRT,287.2,17.2,D
39.685,-121.505,327.5,1.4,1.2,2018-11-11,1845,T,0,6.0NRT,291.8,38.7,D
39.645,-121.628,317.4,1.4,1.2,2018-11-11,1845,T,78,6.0NRT,289.6,24.9,D
36.405,-118.736,301.2,1,1,2018-11-11,1845,T,42,6.0NRT,281.8,6.7,D
36.234,-118.63,318.5,1,1,2018-11-11,1845,T,62,6.0NRT,286.6,16.6,D
36.232,-118.619,332.3,1,1,2018-11-11,1845,T,83,6.0NRT,286.4,33.4,D
36.231,-118.607,324.8,1,1,2018-11-11,1845,T,63,6.0NRT,284.4,23,D
36.217,-118.576,316.6,1,1,2018-11-11,1845,T,59,6.0NRT,284.5,15.8,D
36.216,-118.565,310.2,1,1,2018-11-11,1845,T,27,6.0NRT,285.2,10.6,D
33.414,-110.868,305.4,2.2,1.4,2018-11-11,1845,T,48,6.0NRT,293.1,17.7,D
34.218,-118.652,322.8,1,1,2018-11-11,1845,T,79,6.0NRT,300.1,15.6,D
34.115,-118.961,425.8,1,1,2018-11-11,1845,T,100,6.0NRT,317.4,442.5,D
34.113,-118.95,474.7,1,1,2018-11-11,1845,T,100,6.0NRT,348.9,1085.2,D
34.112,-118.94,454.9,1,1,2018-11-11,1845,T,100,6.0NRT,330.5,770.6,D
34.103,-118.875,345.8,1,1,2018-11-11,1845,T,93,6.0NRT,302.2,48.5,D
34.101,-118.865,335.1,1,1,2018-11-11,1845,T,87,6.0NRT,304.2,30.3,D
34.079,-118.715,334.4,1,1,2018-11-11,1845,T,87,6.0NRT,299.3,29.5,D
34.078,-118.704,337,1,1,2018-11-11,1845,T,89,6.0NRT,297.7,34,D
34.108,-118.974,442.3,1,1,2018-11-11,1845,T,100,6.0NRT,307.5,615.3,D
34.106,-118.963,500,1,1,2018-11-11,1845,T,100,6.0NRT,349.5,1608.1,D
34.104,-118.952,500,1,1,2018-11-11,1845,T,100,6.0NRT,364.2,1605.5,D
34.103,-118.942,421.7,1,1,2018-11-11,1845,T,100,6.0NRT,321.6,401,D
34.07,-118.717,340.7,1,1,2018-11-11,1845,T,91,6.0NRT,298.6,39.1,D
34.069,-118.706,343.6,1,1,2018-11-11,1845,T,92,6.0NRT,298.3,44.7,D
34.099,-118.976,325.1,1,1,2018-11-11,1845,T,80,6.0NRT,291.6,17.4,D
34.097,-118.965,357.5,1,1,2018-11-11,1845,T,99,6.0NRT,296.2,72.5,D
34.096,-118.954,393.7,1,1,2018-11-11,1845,T,100,6.0NRT,303.4,210.4,D
32.395,-114.765,315.2,1.3,1.2,2018-11-11,1845,T,66,6.0NRT,299.3,10.5,D
20.213,-74.886,315.2,1.4,1.2,2018-11-11,1835,A,68,6.0NRT,299.2,13.7,D
20.279,-77.027,315.5,1.1,1,2018-11-11,1835,A,43,6.0NRT,299.9,8.2,D
21.216,-77.656,328.4,1.1,1,2018-11-11,1835,A,82,6.0NRT,300.8,22.4,D
21.458,-78.106,316.2,1,1,2018-11-11,1835,A,62,6.0NRT,300.5,8.1,D
21.758,-79.128,319.9,1,1,2018-11-11,1835,A,72,6.0NRT,300.5,11.1,D
21.756,-79.138,332.3,1,1,2018-11-11,1835,A,85,6.0NRT,301.5,25.4,D
30.514,-86.792,318.1,1.6,1.2,2018-11-11,1840,A,78,6.0NRT,294.5,26.3,D
30.511,-86.808,340.3,1.6,1.2,2018-11-11,1840,A,92,6.0NRT,294.5,82.8,D
30.514,-86.797,336,1.6,1.2,2018-11-11,1840,A,90,6.0NRT,294.8,68.1,D
30.511,-86.813,333.9,1.6,1.2,2018-11-11,1840,A,89,6.0NRT,293.9,63.2,D
30.525,-86.8,326.4,1.6,1.2,2018-11-11,1840,A,84,6.0NRT,292.8,44.2,D
30.522,-86.816,327.8,1.6,1.2,2018-11-11,1840,A,85,6.0NRT,291.1,48.2,D
31.009,-84.163,317.7,1.1,1.1,2018-11-11,1840,A,78,6.0NRT,291.7,17.1,D
31.068,-84.135,326.6,1.1,1.1,2018-11-11,1840,A,84,6.0NRT,291.1,26.6,D
31.078,-84.137,314,1.1,1.1,2018-11-11,1840,A,74,6.0NRT,292.2,13,D
31.095,-84.093,311.5,1.1,1.1,2018-11-11,1840,A,71,6.0NRT,290.7,10.7,D
33.009,-79.887,303.9,1.1,1,2018-11-11,1840,A,54,6.0NRT,289.5,7.6,D
35.094,-85.132,306.4,1.1,1,2018-11-11,1840,A,64,6.0NRT,283.2,10.8,D
41.457,-81.671,305.4,1.1,1.1,2018-11-11,1845,A,50,6.0NRT,281.6,9.6,D
41.455,-81.685,302.9,1.1,1.1,2018-11-11,1845,A,33,6.0NRT,282.3,7.8,D
41.459,-81.677,312.2,1.1,1.1,2018-11-11,1845,A,72,6.0NRT,282.1,16.8,D
23.487,-105.418,320.9,1,1,2018-11-11,2015,A,77,6.0NRT,291,16,D
23.529,-105.441,305.1,1,1,2018-11-11,2015,A,28,6.0NRT,289.8,5.2,D
23.528,-105.451,310.7,1,1,2018-11-11,2015,A,59,6.0NRT,292.5,8.4,D
25.001,-111.742,322.8,2.1,1.4,2018-11-11,2015,A,76,6.0NRT,305.2,28.2,D
42.581,-124.353,303.3,4.5,2,2018-11-11,2025,A,42,6.0NRT,290,53.3,D
44.258,-122.396,302.1,3.2,1.7,2018-11-11,2025,A,51,6.0NRT,283.9,38.8,D
49.466,-120.141,334.5,1.7,1.3,2018-11-11,2025,A,77,6.0NRT,269.6,85.7,D
49.468,-120.127,306.8,1.7,1.3,2018-11-11,2025,A,0,6.0NRT,269.2,24.4,D
49.464,-120.147,318.8,1.7,1.3,2018-11-11,2025,A,69,6.0NRT,269.4,45.2,D
25.001,-111.747,324.7,2.1,1.4,2018-11-11,2020,A,59,6.0NRT,305.2,34.7,D
26.885,-101.458,314.8,1.3,1.1,2018-11-11,2020,A,69,6.0NRT,297.1,13.9,D
